COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
41,4053.85,4185.64,4071.28,3876.41,4450.77,4203.08,4581.03,4529.23,4306.15,3908.21,4236.41,4623.59,4383.59,4591.79,1692,1688,1.099,0,0,0,0,
42,4049.23,4187.18,4073.85,3878.46,4456.92,4204.62,4582.05,4521.54,4290.26,3908.21,4238.97,4626.15,4385.13,4588.72,1691,1694,1.107,0,0,0,0,
43,4061.03,4199.49,4085.64,3883.08,4457.95,4202.05,4584.1,4521.54,4291.28,3909.74,4249.74,4636.41,4393.33,4600.51,1692,1695,1.115,0,0,0,0,
44,4085.64,4212.82,4092.82,3894.87,4457.44,4197.95,4575.38,4520.51,4295.38,3911.79,4248.21,4636.92,4395.38,4606.15,1690,1694,1.122,0,0,0,0,
45,4091.28,4208.21,4092.31,3891.79,4457.44,4197.95,4572.82,4518.97,4291.79,3912.31,4243.59,4634.36,4384.1,4600,1690,1691,1.13,0,0,0,0,
46,4074.36,4200.51,4088.72,3879.49,4460,4200.51,4582.05,4525.64,4292.31,3912.82,4247.18,4641.54,4380,4601.03,1689,1687,1.138,0,0,0,0,
47,4067.18,4203.59,4085.64,3881.54,4460,4202.05,4589.23,4536.92,4303.08,3913.85,4250.26,4644.62,4391.28,4604.62,1689,1689,1.147,0,0,0,0,
48,4072.82,4203.59,4086.15,3884.62,4457.44,4203.59,4585.13,4539.49,4305.64,3912.31,4245.13,4636.92,4392.82,4602.05,1688,1691,1.154,0,0,0,0,
49,4069.74,4198.97,4089.74,3878.46,4455.38,4203.59,4581.54,4535.9,4296.92,3908.21,4242.56,4633.33,4383.08,4601.54,1686,1695,1.162,0,0,0,0,
50,4064.1,4195.38,4087.18,3877.95,4457.95,4201.54,4583.59,4536.41,4300.51,3910.26,4245.13,4637.44,4382.05,4602.56,1687,1698,1.169,0,0,0,0,
51,4067.18,4190.77,4081.54,3877.44,4462.05,4201.54,4585.13,4538.46,4311.28,3912.82,4246.67,4640,4384.62,4601.54,1685,1700,1.177,0,0,0,0,
52,4066.15,4183.59,4080.51,3867.69,4454.36,4204.1,4587.69,4541.54,4308.21,3909.23,4244.1,4638.46,4380,4601.54,1685,1699,1.186,0,0,0,0,
53,4061.54,4181.54,4085.64,3868.72,4443.08,4204.1,4589.23,4548.21,4307.18,3907.69,4244.1,4641.03,4376.92,4601.03,1684,1696,1.193,0,0,0,0,
54,4071.79,4186.15,4092.82,3880.51,4442.05,4201.54,4589.74,4555.9,4323.08,3922.05,4248.21,4647.69,4382.56,4602.56,1684,1691,1.201,0,0,0,0,
55,4087.18,4194.87,4095.38,3883.59,4445.64,4200,4590.26,4555.9,4332.31,3934.36,4250.77,4649.74,4389.23,4608.21,1683,1687,1.208,0,0,0,0,
56,4085.64,4194.36,4091.79,3877.95,4443.59,4200,4588.21,4545.13,4317.95,3920.51,4248.21,4647.18,4389.23,4608.21,1684,1686,1.216,0,0,0,0,
57,4074.87,4184.1,4089.23,3870.26,4440.51,4199.49,4585.13,4537.44,4306.67,3905.64,4244.1,4646.67,4385.13,4608.21,1682,1685,1.224,0,0,0,0,
58,4074.87,4181.03,4091.79,3864.62,4443.59,4200,4584.1,4536.92,4310.26,3912.31,4244.1,4648.72,4389.74,4613.85,1682,1687,1.233,0,0,0,0,
59,4077.95,4184.62,4089.74,3864.1,4445.13,4201.03,4583.59,4536.41,4308.72,3918.97,4249.74,4648.72,4391.79,4613.33,1682,1687,1.24,0,0,0,0,
60,4071.28,4184.1,4084.1,3868.21,4441.54,4198.97,4581.03,4536.92,4305.13,3913.33,4246.15,4642.05,4381.54,4608.21,1681,1691,1.248,0,0,0,0,
61,4063.08,4179.49,4081.03,3866.67,4440,4197.95,4578.97,4534.36,4306.15,3910.77,4233.33,4635.9,4376.41,4605.64,1682,1695,1.255,0,0,0,0,
